ID,Name,Address,Type
C790215,PALISADE GARDENS APT. CORP.,"150 GLENWOOD AVE., YONKERS, NY, 10703",COOPERATIVE
C810660,315 WEST 86TH STREET,"315 WEST 86TH STREET, NEW YORK, NY, 10024",COOPERATIVE
C840200,72-17 34TH AVENUE,"72-17 34TH AVENUE, JACKSON HEIGHTS, NY, 11372",COOPERATIVE
C860147,515 EDGECOMBE AVE,"515 EDGECOMBE AVENUE, NEW YORK, NY, 10032",COOPERATIVE
C870029,666 - 670 N TERRACE AVE,"666 - 670 N TERRACE AVE, MT VERNON, NY",COOPERATIVE
C870394,PARKWOOD ESTATES *CPS-5/09-0030**,"71ST AVENUE,72ND AVE.,71ST RD. & 252ND ST., FLORAL PARK, NY, 11426",COOPERATIVE
C870617,1350 OCEAN PARKWAY/PARKWAY GARDENS,"1350 OCEAN PARKWAY, BROOKLYN, NY, 11230",COOPERATIVE
C880145,2199 HOLLAND AVENUE,"2199 HOLLAND AVENUE, BRONX, NY, 10462",COOPERATIVE
C880333,257 WEST 21ST STREET* **CPS-5/08-0022**,"257 WEST 21ST STREET, NEW YORK, NY, 10011",COOPERATIVE
CD870039,SPAULDING ESTATES CONDOMINIUM,"4961 - 4997 HENRY HUDSON PARKWAY, BRONX, NY, 10471",CONDOMINIUM
CD870526,ALICE TOWER V CONDOMINIUM,"35-28 UNION STREET, FLUSHING, NY, 11354",CONDOMINIUM
H890042,WILLOW SPRINGS ESTATES HOA (CPS-1),"ROOSEVELT AVE., COUNTY RD 53, WOODRIDGE, NY, 11706",HOMEOWNERS ASSOCIATION
NY810033,40 TIEMAN PLACE,"40 TIEMAN PLACE, NEW YORK, NY, 10027",COOPERATIVE
T820018,VILLAS AT TREE TOPS,"TREE TOPS AT FERNWOOD RESORT, BUSHKILL, PA, 18324",OTHER
T960001,MANHATTAN CLUB (THE),"200 W. 56TH ST, NEW YORK, NY, 10019",OTHER
C800073,220 EAST 31 STREET,"220 EAST 31 STREET, NEW YORK, NY, 10016",COOPERATIVE
C800203,234 OWNERS CORPORATION,"234 E. 35TH ST, NEW YORK, NY, 10016",COOPERATIVE
C810074,9 PIERREPONT ST. HOUSING CORP.,"9 PIERREPONT ST., BROOKLYN, NY, 11201",COOPERATIVE
C820199,18 EAST 17TH STREET OWNERS INC,"18 EAST 17TH STREET, NEW YORK, NY, 10003",COOPERATIVE
C870176,144-44 41ST AVENUE,"144-44 41ST AVENUE, FLUSHING, NY, 11355",COOPERATIVE
C870364,FAIRVIEW TOWNHOUSES (RS-3 FILED 10/27/87),"JERUSALEM AVENUE, N. MERRICK, NY, 11566",COOPERATIVE
C870506,42-10 82ND STREET (CHANGED TO CC-87-0054),"42-10 82ND STREET, ELMHURST, NY",COOPERATIVE
CD810004,CONSTITUTION HILL CONDO.,"CONSTITUTION HILL, PRINCETON, NJ, 99999",CONDOMINIUM
CD840030,WESTAGE TOWERS WEST CONDO **CPS-5#91-006)***,"COTTAGE PLACE, WHITE PLAINS, NY, 10601",CONDOMINIUM
CD880369,PROSPECT 17TH DEVELOP OWNERS,"468 17TH STREET & 471 18TH STREET, BROOKLYN, NY, 11215",CONDOMINIUM
CD890228,HAMPTON PLACE CONDOMINIUM  III,"SOUTH SIDE WILLIAM ROAD, NORTH GREENBUSH, NY",CONDOMINIUM
H700016,VILLAGE GREENS RESIDENTS ASSOCIATION,"VILLAGE GREEN, STATEN ISLAND, NY",HOMEOWNERS ASSOCIATION
H710015,BRISTOL HARBOUR VILLAGE HOA,"SENECA POINT RD, SOUTH BRISTOL, NY, 14424",HOMEOWNERS ASSOCIATION
H860046,SUGAR BUSH SUBDIVISION,"ATLANTIC AVENUE, PENFIELD, NY, 14526",HOMEOWNERS ASSOCIATION
H920061,MALVERN (CPS-1),"9749-9765 MALVERN DRIVE, TAMARAC, FL, 33321",HOMEOWNERS ASSOCIATION
C770018,PARK WEST TENANTS CORP (CPS-5)#89-041,"9 PROSPECT PARK WEST, BROOKLYN, NY, 11215",COOPERATIVE
C790185,115 WILLOW STREET,"115 WILLOW STREET, BROOKLYN, NY, 11201",COOPERATIVE
C790226,89TH STREET OWNERS CORP.,"11 WEST 89TH STREET, NEW YORK, NY, 10024",COOPERATIVE
C800027,137-05 FRANKLIN AVENUE OWNERS INC.,"137-05 FRANKLIN AVE. (CPS-5)#89-037, FLUSHING, NY, 11355",COOPERATIVE
C800520,103-105 MONTAGUE ST.,"103-105 MONTAGUE S.T, BROOKLYN, NY, 11201",COOPERATIVE
C820025,400 E. 85TH ST.,"400 E. 85TH ST., NEW YORK, NY, 10028",COOPERATIVE
C820052,ONE SHERMAN SQUARE *CPS-5/09-0022*,"201 WEST 70TH ST., NEW YORK, NY, 10023",COOPERATIVE
C840023,102-25/55 67TH ROAD,"102-25/35/45/55 67TH ROAD, FOREST HILLS, NY, 11375",COOPERATIVE
C840242,195 KANE HOUSING CORP.,"195 KANE STREET, BROOKLYN, NY, 11231",COOPERATIVE
C880318,150 EAST 19TH STREET,"150 EAST 19TH STREET, BROOKLYN, NY, 11226",COOPERATIVE
CC870031,121 GREENE STREET,"121 GREENE STREET, NEW YORK, NY",COOPERATIVE/CONDOMINIUM
CD850474,SUN-VET BUSINESS PARK CONDO,"1710-1746 CHURCH STREET, HOLBROOK, NY, 11741",CONDOMINIUM
CD860457,WHITE OAK AT MIDDLE VILLAGE,"66-70 79TH STREET, MIDDLE VILLAGE, NY",CONDOMINIUM
CD880107,OLD TOWNE MEDICAL VILLAGE CONDO ONE,"315,335,339 AND 349 MEETING HOUSE LANE, SOUTHAMPTON, NY, 11968",CONDOMINIUM
CD880455,HEMLOCK HOLLOW CONDOMINIUM,"WALLACE STREET, TUCKAHOE, NY, 10707",CONDOMINIUM
C690015,360 EAST 72ND ST. (CPS-5 #89-0119),"360 EAST 72ND, NEW YORK, NY",COOPERATIVE
C790362,"78 E. 79TH OWNERS, INC.","78 E. 79TH ST, NEW YORK, NY, 10021",COOPERATIVE
C850296,11 WOOLEYS LANE HOUSING CORP,"11 WOOLEYS LANE, GREAT NECK, NY, 11023",COOPERATIVE
C860427,303 AVENUE P,"303 AVENUE P, BROOKLYN, NY, 11204",COOPERATIVE
C860724,420 PALISADE AVENUE (GRACEMERE),"420 PALISADE AVENUE, YONKERS, NY, 10703",COOPERATIVE
C890071,133-01 SANFORD AVE. (RS-3 SENT),"133-01 SANFORD AVENUE, FLUSHING, NY",COOPERATIVE
CD790057,EVERGREEN PARK I(FKA-GLEN AT GREAT KILLS I),"3100 AMBOY ROAD, STATEN ISLAND, NY, 10306",CONDOMINIUM
CD850084,HUNTINGTON ATRIUM CONDOMINIUM,"775 PARK AVENUE, HUNTINGTON, NY, 11743",CONDOMINIUM
CD860009,ADAMS OFFICE CONDOMINIUM (RESUBMIT),"140 ADAMS AVENUE, HAUPPAUGE, NY, 11788",CONDOMINIUM
CD860027,TRADEWINDS (CPS-1),"5255-5275 S. ATLANTIC AVENUE, NEW SMYRNA BEACH, FL, 32069",CONDOMINIUM
CD880025,PRESIDENT PLAZA,"346 NEW YORK AVENUE, BROOKLYN, NY, 11218",CONDOMINIUM
CD890159,387 HAWTHORNE STREET CONDOMINIUM (THE),"387 HAWTHORNE STREET, BROOKLYN, NY, 11203",CONDOMINIUM
CD890350,HARRISON AVENUE HOMES,"212-214, 233 LYNCH STS; 95 HARRISON AVENUE, BROOKLYN, NY, 11211",CONDOMINIUM
H870009,"TWO PINE GLEN VILLAGE HOA, INC.","6872 TIMBER PINE BLVD., SPRING HILL, FL, 33526",HOMEOWNERS ASSOCIATION
H880166,ESTATES AT RYE WOODS HOA,"BOSTON POST ROAD AT HANNAN PLACE, RYE, NY, 10580",HOMEOWNERS ASSOCIATION
C790213,"30 E. 76TH ST COOP, INC (NEW # CD84-106)","30 EAST 76TH ST., NEW YORK, NY, 10021",COOPERATIVE
C800018,51 W.76TH ST. COOPERATIVE CORP.,"51 W. 76TH ST., NEW YORK, NY, 10023",COOPERATIVE
C800131,WEATHERVANE OWNERS CORP.,"750 SHORE ROAD, LONG BEACH, NY, 11561",COOPERATIVE
C840024,263-265 W. 25TH ST./SAMSTU TWO HOUSE,"263-265 WEST 25TH STREET, NEW YORK, NY, 10001",COOPERATIVE
C860745,7002 RIDGE BOULEVARD,"7002 RIDGE BOULEVARD     (CPS-6/92-005), BROOKLYN, NY, 11209",COOPERATIVE
C870486,1600 AVENUE T (CARIBE APTS),"1600 AVENUE T, BROOKLYN, NY, 11229",COOPERATIVE
C880156,125 LAKE STREET/STEPPING STONES (RESUB),"125 LAKE STREET, WHITE PLAINS, NY, 10603",COOPERATIVE
CD820224,LEISURE VILLAGE WEST #65,"MANCHESTER TOWNSHIP, MANCHESTER TOWNSHIP, NJ, 99999",CONDOMINIUM
CD840089,BEDFORD SQUARE,"2370-2394 BEDFORD AVENUE, BELLMORE, NY, 11710",CONDOMINIUM
CD850278,220 WEST 19TH STREET CONDO (CPS-1),"220 WEST 19TH STREET, NEW YORK, NY",CONDOMINIUM
CD850376,PARK PLACE CONDO. (SOLD OUT 4/5/89),"1195 YOUNGS ROAD, WILLIAMSVILLE, NY, 14221",CONDOMINIUM
CD880343,FLUSHING FORTUNE GARDENS CONDO II,"140-12 33RD AVENUE, FLUSHING, NY, 11354",CONDOMINIUM
CD910113,WHITE PLAINS MEDICAL CENTER (CPS-1),"170 MAPLE AVENUE, WHITE PLAINS, NY, 10060",CONDOMINIUM
H860164,COUNTRY LAKE ESTATES (CPS-1),"5180 NORTH WEST 76 TERRACE, MIAMI, FL, 33231",HOMEOWNERS ASSOCIATION
NY900011,503-5 WEST 141ST ST HDFC,"503-5 WEST 141ST STREET, NEW YORK, NY, 10031",OTHER
C780196,GERRITSEN APARTMENTS CORP,"2265 GERRITSEN AVENUE, BROOKLYN, NY",COOPERATIVE
C800259,"88 BLEECKER ST. OWNERS, INC.","88 BLEECKER ST., NEW YORK, NY, 10012",COOPERATIVE
C810701,"VERRAZANO OWNERS, SEC II","3RD AVENUE & 101ST STREET, BROOKLYN, NY, 11209",COOPERATIVE
C850568,20 EAST 11TH STREET,"20 EAST 11TH STREET, NEW YORK, NY, 10003",COOPERATIVE
C880198,RIVER CLUB OF GREENWICH,"RIVER ROAD, GREENWICH, CT, 06807",COOPERATIVE
C890240,326-328 WEST 11TH STREET,"326-328 WEST 11TH STREET, NEW YORK, NY, 10011",COOPERATIVE
CC870018,21-81 38TH STREET,"21-81 38TH. STREET, NEW YORK, NY, 11105",COOPERATIVE/CONDOMINIUM
CD800026,LEISURE VILLAGE AT SEVEN LAKES II GARDENS,"LEISURE VILLAGE AT SEVEN LAKES II GARDENS, FORT MEYERS, FL, 99999",CONDOMINIUM
CD850471,143 DUANE STREET(CPS-1),"143 DUANE STREET, NEW YORK, NY, 10013",CONDOMINIUM
CD860002,HORIZIONS OF INVERARY CONDO D (CPS-1),"7050 N.W. 44TH STREET, LAUDERHILL, FL, 33319",CONDOMINIUM
CD890077,114-124 EAST 53RD STREET,"114-124 EAST 53RD STREET, BROOKLYN, NY, 11203",CONDOMINIUM
CD890276,WYNMOOR VILLAGE XIII ABACO VILLAGE F,"COCONUT CREEK PARKWAY, COCONUT CREEK, FL, 33066",CONDOMINIUM
H850103,CAMELOT H.O.A.(RESUBMIT),"WEATHERIDGE AVENUE, CAMILLUS, NY, 13031",HOMEOWNERS ASSOCIATION
H870101,WOODRIDGE HOMES(CPS-1 REJ)SEE H87-139),"SEA FARM NORTH, SOUTHAMPTON, NY",HOMEOWNERS ASSOCIATION
T820015,INNS OF WATERVILLE VALLEY,"WATERVILLE VALLEY, GRAFTON, NH, 03223",OTHER
C740024,10 HOLDER APARTMENTS,"10 HOLDER PLACE, FOREST HILLS, NY, 11375",COOPERATIVE
C810237,244-246 W. 23RD ST.,"244-246 W. 23RD ST., NEW YORK, NY, 10011",COOPERATIVE
C810425,225 8TH AVENUE,"225 8TH AVENUE, BROOKLYN, NY, 11215",COOPERATIVE
C810783,CRYDER POINT APARTMENTS,"162-01/21/41 POWELLS COVE BLVD., BEECHHURST, NY, 11357",COOPERATIVE
C820470,SOUTHAMPTON APARTMENTS,"1429-45-61 SHORE PARKWAY, BROOKLYN, NY, 11223",COOPERATIVE
C830264,77 BLEECKER STREET CORP.,"77 BLEECKER STREET, NEW YORK, NY, 10012",COOPERATIVE
C850421,408 WEST 48TH STREET,"408 WEST 48TH STREET, NEW YORK, NY, 10036",COOPERATIVE
C860290,87-35 BAY PARKWAY,"8735 BAY PARKWAY, BROOKLYN, NY, 11214",COOPERATIVE
C870231,325-327 EAST 93RD STREET,"325-327 EAST 93RD STREET, NEW YORK, NY, 10128",COOPERATIVE
CD830052,2900 OCEAN CONDOMINIUM,"2900 OCEAN AVENUE, BROOKLYN, NY, 11235",CONDOMINIUM
CD850021,MOONRAKER BAYCPS-1,"2472 S.E. WESTMORELAND BLVD., ST. LUCIE, FL, 33452",CONDOMINIUM
CD890265,ARLINGTON COMMONS CONDOMINIUM,"22-32 HANCOCK STREET, BUFFALO, NY, 14220",CONDOMINIUM
CD900188,728 EAST 136TH STREET (CPS-1),"728-740 EAST 136TH ST, BRONX, NY, 10454",CONDOMINIUM
CD900239,WOODSIDE AT SPRUCE CREEK (CPS-1),"1896 SPRUCE CREEK BOULEVARD, DAYTONA, FL, 32124",CONDOMINIUM
H840044,LONGMEADOW HOMEOWNERS ASSOCIATION,"LATTINGTOWN ROAD, GLEN COVE, NY, 11542",HOMEOWNERS ASSOCIATION
C800307,"AMBERLAND OWNERS, INC.- BALTIC EST. INC.","BULDG 12 THUR 16 SCENIC DR. AND BALTIC PLACE, CROTON-ON-HUDSON, NY, 10520",COOPERATIVE
C820305,"AERO OWNERS, INC.  *(CPS-8 #02/026)","63-61 YELLOWSTONE BLVD/105-24/36 63 DRIVE, FOREST HILLS, NY, 11375",COOPERATIVE
C830098,"531 EAST 88TH STREET OWNERS, INC","531 EAST 88TH STREET, NEW YORK, NY, 10028",COOPERATIVE
C880434,151 EAST 26TH STREET,"151 EAST 26TH STREET, NEW YORK, NY",COOPERATIVE
CC820005,200 EAST 6TH STREET,"200 EAST 6TH STREET, NEW YORK, NY, 10003",CONDOMINIUM
CD790094,CEDAR RIDGE TOWN'N COUNTRY SEC. 11,"CEDAR RIDGE, CEDAR RIDGE, UN, 99999",CONDOMINIUM
CD810169,BURLINGTON HOUSE CONDO.,"24-26 E. 82ND, NEW YORK, NY, 10028",CONDOMINIUM
CD850320,JEFFERSON VILLAGE CONDO 10,"CARRIAGE COURT, JEFFERSON VILLAGE, YORKTOWN, NY, 10598",CONDOMINIUM
CD940045,WESTVIEW COMMONS (CPS-1),"WEST STREET, PORT CHESTER, NY, 10573",CONDOMINIUM
CD950060,GREENWOOD MANOR CONDOMINIUM,"21-22 GREENE AVE & 21-08 BUTLER AVE, RIDGEWOOD, NY, 11385",CONDOMINIUM
CD950077,104 RUTLEDGE STREET CONDO,"104 RUTLEDGE, BROOKLYN, NY, 11211",CONDOMINIUM
CD950119,1411 CONDOMINIUM (THE) (RESUBMIT),"201 EAST 80TH STREET AKA 1411 3RD AVENUE, NEW YORK, NY",CONDOMINIUM
H830059,HUNT FARMS,"MEAD STREET AND ROUTE 35, LEWISBORO, NY, 10597",HOMEOWNERS ASSOCIATION
H850116,HUGUENOT VILLAGE,"HUGUENOT AVENUE AND ARTHUR KILL ROAD, STATEN ISLAND, NY, 10306",HOMEOWNERS ASSOCIATION
T830010,VOYAGER BEACH CLUB,"11860 GULF BOULEVARD, TREASURE ISLAND, FL, 33706",OTHER
C820144,84-20 51ST AVENUE,"84-20 51ST AVENUE B *CPS-5-08/0013*, ELMHURST, NY, 11373",COOPERATIVE
C850543,415 BEVERLY ROAD,"415 BEVERLY ROAD, BROOKLYN, NY, 11218",COOPERATIVE
C850677,70 PARK TERRACE EAST,"70 PARK TERRACE EAST, NEW YORK, NY, 10003",COOPERATIVE
C880429,1261 CENTRAL AVENUE,"1261 CENTRAL AVENUE, FAR ROCWAWAY, NY, 11651",COOPERATIVE
CD840122,PORTSIDE AT WESTHAMPTON BEACH CONDO,"LIBRARY AVENUE, WESTHAMPTON BEACH, NY, 11978",CONDOMINIUM
CD850277,REGENT'S PARK GARDEN   *  (CPS-8  #01/0016),"135-04/14 JEWEL AVENUE (CPS-5/ #12-013), FLUSHING, NY, 11367",CONDOMINIUM
CD870275,LAMPLIGHTER APARTMENTS,"77 OLD LYME DRIVE OFFICE, AMHERST, NY, 14221",CONDOMINIUM
CD910068,FARMBROOK OFFICE PARK CONDO I (CPS-1),"1625 ROCHESTER ROAD, RTE 332, FARMINGTON, NY, 14425",CONDOMINIUM
CD940092,"ATLANTIC II AT THE POINT, A CONDOMINIUM","BISCAYNE BLVD & N.E. 207TH STREET, AVENTURA, FL, 33180",CONDOMINIUM
H770013,PICKWICK AT ROCKY PT B-CLUB (CPS-5-#90-013),"SOUNDVIEW HARBOR, ROCKY POINT RD, ROCKY POINT, NY, 11778",HOMEOWNERS ASSOCIATION
H850129,CAMELOT  (HOA),"RD 2 OLDE ROAD, FRENCH CREEK, NY, 14724",HOMEOWNERS ASSOCIATION
NY910012,557 WEST 140TH STREET (HDFC),"557 WEST 140TH STREET, NEW YORK, NY",OTHER
NY930014,2775-79 8TH AVENUE HDFC,"2775-79 8TH AVENUE, NEW YORK, NY, 11232",OTHER
NY950016,1750 MONROE STREET HDFC,"1750 MONROE STREET, BRONX, NY, 10457",OTHER
NY950019,151-153-155 WEST 106TH STREET HDFC,"151-153-155 WEST 106TH STREET, NEW YORK, NY, 10006",OTHER
C830180,135 MACDOUGAL STREET,"135 MACDOUGAL STREET, NEW YORK, NY, 10011",COOPERATIVE
C830357,LAKELAND GARDEN TENANTS CORP.,"195-239 LAKELAND AVENUE, SAYVILLE, NY, 11780",COOPERATIVE
C870353,40-52 LEXINGTON AVENUE(CPS-1),"40-52 LEXINGTON AVENUE, NEW YORK, NY",COOPERATIVE
C870541,2101 BAY RIDGE PARKWAY,"2101 BAY RIDGE PARKWAY, BROOKLYN, NY, 11204",COOPERATIVE
CD840226,MONTAUK MANOR,"EDGEMERE STREET, MONTAUK, NY, 11954",CONDOMINIUM
CD870252,437 13TH. STREET CONDOMINIUM,"437 13TH. STREET, BROOKLYN, NY, 11215",CONDOMINIUM
CD870440,CLINTON COURT MANOR CONDO (RESUB),"68 FOURTH PLACE, BROOKLYN, NY, 11231",CONDOMINIUM
CD880129,NEW BLEECKER CONDOMINIUM,"75 BLEEKER STREET A/K/A 643 BROADWAY, NEW YORK, NY, 10012",CONDOMINIUM
CD930016,TIMBER RIDGE AT HOLTSVILLE CONDO II,"EXPRESSWAY DRIVE SOUTH, HOLTSVILLE, NY, 11742",CONDOMINIUM
H850035,NORTHHAMPTON TOWNHOMES (CPS-1),"LONG POND ROAD, GREECE, NY, 14616",HOMEOWNERS ASSOCIATION
H870033,WOODLANDS AT TUXEDO PHASE I,"EAGLE VALLEY/SOUTHGATES RDS, ROUTE 84, TUXEDO, NY",HOMEOWNERS ASSOCIATION
H890031,NORDIC RUN HOA (CPS-1),"ROUTE 30 AND LONG'S HILL ROAD, MINERVA, NY, 12851",HOMEOWNERS ASSOCIATION
H900132,CANTERBURY WOODS HOA(CPS-1),"YE OLDE ROAD, FRENCH CREEK, NY, 14724",HOMEOWNERS ASSOCIATION
H960002,SPRING ROAD HOME OWNERS ASSOCIATION,"SPRING ROAD, HUNTINTON, NY, 11743",HOMEOWNERS ASSOCIATION
NY840001,ESSEX HOUSE CONDOMINIUM,"160 CENTRAL PARK SOUTH, NEW YORK, NY, 10019",CONDOMINIUM
C790051,250 EAST 87TH STREET,"250 EAST 87TH STREET, NEW YORK, NY, 10028",COOPERATIVE
C790062,215 OWNERS CORPORATION,"215 WEST 78TH STREET, NEW YORK, NY, 10024",COOPERATIVE
C810250,232 W. 75TH STREET,"232 W. 75TH STREET, NEW YORK, NY, 10023",COOPERATIVE
C830068,4784 BOSTON POST ROAD,"4784 BOSTON POST ROAD, PELHAM MANOR, NY, 99999",COOPERATIVE
C860026,143 WEST 81ST STREET,"143 WEST 81ST STREET, NEW YORK, NY, 10024",COOPERATIVE
C870207,155-17 SANFORD AVENUE,"155-17 SANFORD AVENUE, FLUSHING, NY, 11355",COOPERATIVE
C880404,99-40/99-60/99-05 63RD ROAD,"99-40/99-60/99-05 63RD ROAD, REGO PARK, NY, 11384",COOPERATIVE
CD860391,FAIRVIEW AT ARTIST LAKE CONDO 11,"ROCKY POINT - YAPHANK ROAD, MIDDLE ISLAND, NY",CONDOMINIUM
CD880004,TAMMARON BAY AT BONITA BAY(CPS-1),"BONITA BAY, BONITA SPRINGS, FL",CONDOMINIUM
